cell_type,current_sp,time,current,voltage
SONY 2170 VTC6A A,21,2019-12-01T14:32:54.800565,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:55.409043,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:56.010338,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:56.619081,21.06,3.558
SONY 2170 VTC6A A,21,2019-12-01T14:32:57.228612,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:32:57.836086,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:32:58.443427,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:32:59.052899,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:32:59.660525,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:00.268532,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:00.876559,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:01.484256,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:02.091213,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:02.706960,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:03.307175,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:03.914085,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:04.521233,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:05.128632,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:05.735739,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:06.343150,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:06.981934,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:07.581363,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:08.174823,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:08.775357,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:09.376498,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:09.984303,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:10.591881,21.06,3.541
SONY 2170 VTC6A A,21,2019-12-01T14:33:11.209253,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:11.809689,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:12.417584,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:13.025516,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:13.633537,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:14.241527,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:14.850731,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:15.457589,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:16.065060,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:16.679466,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:17.286333,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:17.893599,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:18.501039,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:19.109459,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:19.716964,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:20.323883,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:20.960975,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:21.561297,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:22.161270,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:22.761655,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:23.361622,21.06,3.525
SONY 2170 VTC6A A,21,2019-12-01T14:33:23.967895,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:24.574306,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:25.188349,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:25.794833,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:26.407856,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:27.015157,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:27.628188,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:28.234150,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:28.846777,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:29.451813,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:30.064140,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:30.670615,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:31.275425,21.06,3.508
SONY 2170 VTC6A A,21,2019-12-01T14:33:31.880428,21.06,3.508
