cell_type,current_sp,time,current,voltage
Samsung INR21700-40T A,21,2019-11-30T20:52:04.024014,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:04.629972,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:05.235838,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:05.842392,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:06.449645,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:07.062473,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:07.674552,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:08.287316,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:08.892792,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:09.498475,21.06,3.541
Samsung INR21700-40T A,21,2019-11-30T20:52:10.136126,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:10.734758,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:11.333262,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:11.930715,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:12.543285,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:13.156093,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:13.761136,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:14.367576,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:14.979387,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:15.592303,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:16.197506,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:16.801709,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:17.405756,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:18.011405,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:18.615455,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:19.222573,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:19.830098,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:20.430873,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:21.041378,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:21.652248,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:22.263561,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:22.873302,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:23.483020,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:24.085450,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:24.695057,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:25.296898,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:25.916191,21.06,3.525
Samsung INR21700-40T A,21,2019-11-30T20:52:26.540924,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:27.142092,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:27.742853,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:28.343516,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:28.943550,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:29.543755,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:30.147196,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:30.755808,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:31.357044,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:31.966160,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:32.573911,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:33.182243,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:33.790247,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:34.399588,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:35.008115,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:35.615921,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:36.223771,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:36.832402,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:37.439820,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:38.048330,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:38.655054,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:39.261713,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:39.868233,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:40.475689,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:41.084257,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:41.723780,21.06,3.508
Samsung INR21700-40T A,21,2019-11-30T20:52:42.320189,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:42.922233,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:43.524161,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:44.126009,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:44.727126,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:45.328042,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:45.938043,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:46.547167,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:47.148599,21.06,3.491
Samsung INR21700-40T A,21,2019-11-30T20:52:47.757335,21.06,3.491
